X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0010867377808599528,49.57610670436999,0.7079796892720052
2.0,2.0,train,8.291115221094049E-4,31.309047935624417,0.6090292158758681
3.0,3.0,train,0.0012619880592411425,67.58164462395462,0.7605559109448299
4.0,4.0,train,0.0015752327582464263,83.3055603715557,0.8320758697903101
5.0,5.0,train,0.0013428765823192497,72.03610633958361,0.7815190776082082
6.0,6.0,train,0.0011601370392642077,58.811523557228405,0.7312759288712303
7.0,7.0,train,0.0012300316515875247,65.40469162738336,0.7517300916348744
8.0,8.0,train,6.269651902411899E-4,20.905838609649265,0.5084316386160656
9.0,9.0,train,0.0011652994866485006,59.523469991491424,0.7328426883947139
10.0,10.0,train,0.0013267110840434815,71.3329629548775,0.7774817498328002
11.0,11.0,train,7.45047908484226E-4,26.434946742973697,0.5699719424525206
12.0,12.0,train,0.0011257248436740365,55.66332581196985,0.7205947369134257
13.0,13.0,train,8.116102247888657E-4,30.48790480800698,0.6012014912686692
14.0,14.0,train,0.0011643954530833904,59.42245755812779,0.7325689830594041
15.0,15.0,train,0.001225331447297976,65.00611658389123,0.7504048146380415
16.0,16.0,train,0.0019851681720512745,98.78706994668956,0.8944500342695215
17.0,17.0,train,0.001149981917658453,57.99379398541054,0.7281670692642936
18.0,18.0,train,0.0014804548014069655,77.52486938614419,0.8130453879524265
19.0,19.0,train,0.0010787431076095342,49.08265195453161,0.7053233050288296
20.0,20.0,train,0.0015692744377270465,82.29072383518208,0.8309387333746242
21.0,21.0,train,7.158818645421031E-4,25.157406239997623,0.5555282909541217
22.0,22.0,train,0.0016557003145302395,90.33131415662608,0.8467044354306228
23.0,23.0,train,0.0015741800310125605,83.07680170905988,0.8318755161727784
24.0,24.0,train,0.0012098532418831447,63.8744976318887,0.7459903438039157
25.0,25.0,train,8.934909272328862E-4,35.282451321866375,0.6365247415987211
26.0,26.0,train,9.750552061101936E-4,40.409373900363896,0.6686005089917761
27.0,27.0,train,0.0010345763827472884,44.813272469021236,0.6902065433330848
28.0,28.0,train,0.0012841742915428148,69.19670116907862,0.766498168320435
29.0,29.0,train,0.001407701867104523,74.78770259683397,0.7969865869240285
30.0,30.0,train,0.0017698695091828733,95.29242406816691,0.8653000001048702
31.0,31.0,train,8.042670939996595E-4,30.002842820453736,0.5978706692846146
32.0,32.0,train,0.0011627995933737583,59.14499200385884,0.7320851357495445
33.0,33.0,train,0.001207726786389281,63.70295553749599,0.7453777975055953
34.0,34.0,train,0.0011172460255657725,54.267360058938316,0.7178984488771529
35.0,35.0,train,0.001960031097015098,98.5885762255277,0.8914015814448627
36.0,36.0,train,0.0013664431482955986,73.25662760350134,0.7872739482518362
37.0,37.0,train,0.0012757682219916014,68.75288476741474,0.7642642785855789
38.0,38.0,train,0.0014716722772791801,77.37673775073455,0.8111763129052706
39.0,39.0,train,2.330882689127321E-4,5.182610042087569,0.23203848554991946
40.0,40.0,train,5.288931086249129E-4,16.78444131757967,0.4506774325708105
41.0,41.0,train,0.0010479478406428453,46.01296785168815,0.6948632146420511
42.0,42.0,train,0.0020029740720413857,99.186933684936,0.8965574932276388
43.0,43.0,train,0.0012472502946066103,66.41802121291113,0.7565252623064394
44.0,44.0,train,3.192624441775391E-4,7.260625598432985,0.30345569790016647
45.0,45.0,train,0.0012465807885073434,66.35593298399554,0.7563405557145867
46.0,46.0,train,9.008102202447954E-4,35.82056155025771,0.6395256604406846
47.0,47.0,train,0.0015101199393148293,78.42760997656126,0.8192229317345519
48.0,48.0,train,0.0016080978329223751,86.35972667509094,0.83821205696242
49.0,49.0,train,0.001134621126576962,56.68276028717169,0.7233960790160263
50.0,50.0,train,0.001535102706448715,79.33787778648195,0.8242667901710967
51.0,51.0,train,0.0016010682458458135,86.09149347975952,0.8369187090155679
52.0,52.0,train,9.399176914755051E-4,38.0094751552268,0.6551449044793491
53.0,53.0,train,0.0011782672686611454,60.565169171966915,0.7367381272309226
54.0,54.0,train,0.0011124591810872534,53.54261956171119,0.7163647434217733
55.0,55.0,train,6.390867896016749E-4,21.637254039382867,0.5151347294725787
56.0,56.0,train,0.0018505677429692356,97.26477616992041,0.8770663992189258
57.0,57.0,train,0.0012233107987219848,64.9272196884299,0.7498328971797918
58.0,58.0,train,0.0011241399616216889,55.3757819347658,0.7200927057534466
59.0,59.0,train,0.0012659899438867406,68.40393725576484,0.7616388250870634
60.0,60.0,train,8.299169798435388E-4,31.397084779772403,0.6093857476457719
61.0,61.0,train,0.0012880269537033932,69.39868737160964,0.7675149161022735
62.0,62.0,train,0.0013710109590845184,73.5303438615922,0.7883717275640268
63.0,63.0,train,0.0016580940764639078,90.66282464187425,0.8471195148292876
64.0,64.0,train,8.073164791599159E-4,30.235552422630512,0.5992572255349191
65.0,65.0,train,0.0011163688926918748,54.044718069387514,0.7176180373336438
66.0,66.0,train,0.001877773633996069,98.01237636934505,0.8807969113951222
67.0,67.0,train,8.00596385388278E-4,29.862393001427243,0.5961952323357371
68.0,68.0,train,5.421672014821695E-4,17.11124741581049,0.45887492006631825
69.0,69.0,train,7.850782955765712E-4,28.596557677393136,0.5890347647321404
70.0,70.0,train,3.633129089441043E-4,8.459760111428936,0.33735719885016613
71.0,71.0,train,8.294493520604796E-4,31.345954538824376,0.6091787941901328
72.0,72.0,train,9.845686413163927E-4,41.215510574690505,0.6721524083516426
73.0,73.0,train,0.0011216049225220885,54.82950394543292,0.7192878244986424
74.0,74.0,train,8.685423968631371E-4,33.58996830952843,0.6261068491695354
75.0,75.0,train,5.913848790847977E-4,19.218018374028308,0.4882161781175455
76.0,76.0,train,6.628109048191498E-4,23.039209456401352,0.5279905045870512
77.0,77.0,train,0.0011136231123843293,53.68922170665775,0.7167384326506969
78.0,78.0,train,0.0012336373787976427,65.62050410598376,0.7527419964415973
79.0,79.0,train,0.0017713055657434913,95.52157142206904,0.8655189250480189
80.0,80.0,train,0.001027695330508565,44.26571819485605,0.6877825583585666
81.0,81.0,train,0.001693228636161952,92.00531964848268,0.8530841353256983
82.0,82.0,train,0.0012409463312348513,66.11565693902585,0.7547805320254256
83.0,83.0,train,0.0015837312623002628,84.65729725495328,0.8336845741957192
84.0,84.0,train,5.643438289770468E-4,18.055502641146187,0.47229822014627876
85.0,85.0,train,0.0013493792685743084,72.33961856022884,0.7831223864001803
86.0,86.0,train,0.0013156292748462972,70.56609322293872,0.7746710523782014
87.0,87.0,train,9.485224926850795E-4,38.56600899181183,0.6584897190327672
88.0,88.0,train,0.0010089439558503297,42.65262723008178,0.6810803213380878
89.0,89.0,train,0.0016141185623311696,87.09900480532546,0.83931163110174
90.0,90.0,train,0.001642591196453215,89.17554971290504,0.8444112422856873
91.0,91.0,train,0.0019152094660412993,98.39255903133862,0.8857458162535893
92.0,92.0,train,0.0015447333746448802,80.10768309646221,0.8261733609382096
93.0,93.0,train,0.0010699668181267745,48.383805673560154,0.7023793823536859
94.0,94.0,train,0.0010556041452890106,46.65725565854642,0.6974979758534349
95.0,95.0,train,0.0016744672112363156,91.3278438961027,0.8499286475182801
96.0,96.0,train,0.001197614207681821,62.70247628638853,0.7424444932462215
97.0,97.0,train,7.897611677655526E-4,29.046990531164287,0.5912088439808075
98.0,98.0,train,0.0017440998586600233,94.31295567136775,0.8613103105820996
99.0,99.0,train,9.129427187600931E-4,36.23329385496711,0.6444455254244315
100.0,100.0,train,0.0015483606675875357,80.339077839458,0.8268860767126825
101.0,101.0,train,0.0011624790679883844,59.03845589482237,0.7319878504214656
102.0,102.0,train,8.436049323974958E-4,32.062949329385404,0.6153951808619051
103.0,103.0,train,0.0011268339519321757,55.84068897502002,0.720945525151495
104.0,104.0,train,0.0010544652600614401,46.56052770603816,0.6971074968707218
105.0,105.0,train,0.0010480755151211804,46.02627204459281,0.6949073388095921
106.0,106.0,train,0.00102154372812654,43.737562942162434,0.6855994835941293
107.0,107.0,train,0.0012002802611592964,63.03213109080403,0.7432210860984523
108.0,108.0,train,0.001077273272628309,49.01778252115821,0.704832300827657
109.0,109.0,train,9.802416645994449E-4,41.02173924750938,0.6705416495232004
110.0,110.0,train,0.0011651532380924257,59.5102017670429,0.7327984291608562
111.0,111.0,train,0.001616992536189115,87.5447245987104,0.8398338707438161
112.0,112.0,train,0.0012186714626701305,64.65378792402481,0.7485148319971897
113.0,113.0,train,0.0015987628210151958,85.61376981852331,0.8364922949317263
114.0,114.0,train,0.0011365609796409066,56.86009769362306,0.7240031778490001
115.0,115.0,train,0.001291078529556278,69.57425972211983,0.7683171078399069
116.0,116.0,train,0.00168317562305474,91.66684644713611,0.851401658103825
117.0,117.0,train,0.0017877500145345913,96.56242901106559,0.868000636993886
118.0,118.0,train,0.001505256826733694,78.27279102460493,0.8182243960058204
119.0,119.0,train,5.724689780712988E-4,18.336705632975953,0.47713250505224725
120.0,120.0,train,4.914377054949728E-4,15.042280664244338,0.42687089329586836
121.0,121.0,train,7.302657327403477E-4,25.762009718042187,0.5627111284490826
122.0,122.0,train,0.0015475603971679657,80.26229270486324,0.8267290856674655
123.0,123.0,train,0.001486116070332139,77.67172936095817,0.8142403869440984
124.0,124.0,train,0.0012661564494759186,68.50432214343554,0.7616837753927398
125.0,125.0,train,0.0016939768939696774,92.34278964682707,0.8532085997381389
126.0,126.0,train,9.915796224532843E-4,41.784691258069415,0.6747456129847247
127.0,127.0,train,7.586869315698658E-4,27.02915343964607,0.5765642733319016
128.0,128.0,train,0.0010642534796819537,47.739326638795326,0.7004471104396133
129.0,129.0,train,0.0010896808730348688,50.071280313127765,0.7089515465941914
130.0,130.0,train,5.865189756137074E-4,19.02518658258776,0.48538767490771517
131.0,131.0,train,7.955422445798748E-4,29.479827151112975,0.5938769210195134
132.0,132.0,train,0.0010959700869587923,50.88213544341572,0.7110175211010297
133.0,133.0,train,0.0016392997658152047,89.0122901376587,0.8438301006392787
134.0,134.0,train,0.0010232042857980332,43.83411597365348,0.686190280370302
135.0,135.0,train,0.0012977820128240553,69.86071477753025,0.7700695997517718
136.0,136.0,train,0.0012396826840292913,65.87818421807755,0.7544292945079442
137.0,137.0,train,9.625435282522797E-4,39.41588628148937,0.6638705469021916
138.0,138.0,train,6.44373219223047E-4,21.932959889364497,0.5180293604317328
139.0,139.0,train,0.0012588384289190238,67.18803378267027,0.7597001590217614
140.0,140.0,train,0.0011955275577488474,62.3472424359982,0.7418350362922732
141.0,141.0,train,0.0011806797934700384,60.958895082576134,0.737456542865126
142.0,142.0,train,0.001111924212250266,53.04938327185624,0.7161928221742135
143.0,143.0,train,0.0012648390404457828,67.99919022274246,0.7613278921129014
144.0,144.0,train,0.0013311145813524013,71.5014967680194,0.7785888578819147
145.0,145.0,train,0.0011535486013023299,58.271807045160585,0.7292630400102644
146.0,146.0,train,0.0010666165421429799,48.01301666846008,0.7012478234682575
147.0,147.0,train,0.0010475364096406746,45.98073105908601,0.6947209810925661
148.0,148.0,train,0.0012274711744557423,65.25144017933731,0.751009010423114
149.0,149.0,train,9.748615422725608E-4,40.33715415759352,0.6685278051644947
150.0,150.0,train,9.555190246039512E-4,38.79312553476361,0.6611854474939408
151.0,151.0,train,3.138859950586254E-4,7.0585746665428015,0.29920092276536925
152.0,152.0,train,0.0010541703102153138,46.535476986248526,0.6970062880150183
153.0,153.0,train,0.0011152081135192794,53.821532568579556,0.7172465180470042
154.0,154.0,train,0.0012655045308367135,68.1870225769104,0.7615077332554567
155.0,155.0,train,0.0011171342228962892,54.23897259568937,0.7178627220527671
156.0,156.0,train,9.320461778939342E-4,37.56713527527757,0.6520564466395995
157.0,157.0,train,0.0011897608256098986,61.51277738588102,0.7401432110320221
158.0,158.0,train,0.0012795039350218063,69.01752863131733,0.7652596603100412
159.0,159.0,train,5.94400881985572E-4,19.33130215042331,0.48996154195469266
160.0,160.0,train,8.131727845257141E-4,30.569333926065415,0.6019066958971946
161.0,161.0,train,9.329689023663386E-4,37.661471522131926,0.6524199121186474
162.0,162.0,train,0.00120054568537275,63.06602669396454,0.7432982730489863
163.0,163.0,train,0.001991790616225976,98.93566754912118,0.89523881780438
164.0,164.0,train,0.0010601877028308324,47.29437336259695,0.6990644143934995
165.0,165.0,train,0.0020262752755701003,99.5896588193169,0.899251930710453
166.0,166.0,train,0.0010336781962700689,44.70574610653146,0.6898912106706971
167.0,167.0,train,0.001360700082350275,73.11979656640015,0.7858856362481912
168.0,168.0,train,8.988032487698202E-4,35.72227622784578,0.6387052738548211
169.0,169.0,train,0.0011986749059848178,62.827121603471326,0.7427537442513974
170.0,170.0,train,8.953031356902765E-4,35.550860140355674,0.6372700682001706
171.0,171.0,train,0.0010820749311727922,49.260109425144286,0.7064332918394228
172.0,172.0,train,0.001318078096717702,70.80339844526252,0.7752951913206766
173.0,173.0,train,0.0012146538610765614,64.3741720435504,0.7473677959807368
174.0,174.0,train,0.0015609402929460806,81.3507574164264,0.8293352446794731
175.0,175.0,train,6.735770043320129E-4,23.495068662716648,0.533711519244902
176.0,176.0,train,4.4737353752771216E-4,12.557045975906808,0.3975396559073173
177.0,177.0,train,0.0015718895413247575,82.55093627269402,0.8314387670282526
178.0,178.0,train,9.508931063735671E-4,38.642961204317906,0.6594054984840989
179.0,179.0,train,7.709796441428047E-4,27.794226403160604,0.5824192408866343
180.0,180.0,train,0.0011009352907028062,51.537873936838004,0.7126382007862637
181.0,181.0,train,0.0011722999986174198,59.99165556764978,0.7349527028524516
182.0,182.0,train,8.587932380755985E-4,32.893200022480286,0.6219551676874695
183.0,183.0,train,8.227233077899624E-4,31.02006871620577,0.6061899553709011
184.0,184.0,train,4.059289769539152E-4,10.534318027218234,0.36858363822796536
185.0,185.0,train,7.91083771110641E-4,29.24643216983536,0.5918207928135376
186.0,186.0,train,4.6604295198483255E-4,13.638194127760453,0.4101458678223885
187.0,187.0,train,0.0014299039694100017,75.81393302803187,0.8020283069740468
188.0,188.0,train,7.971168661810631E-4,29.625563979856647,0.5946006165794924
189.0,189.0,train,0.0011120119830735657,53.18881796217411,0.7162210359511231
190.0,190.0,train,0.0010405406163953334,45.279455651472134,0.6922923306568443
191.0,191.0,train,0.001562571639338181,81.53594377584707,0.8296503081949647
192.0,192.0,train,9.193141612571272E-4,36.68955882600083,0.6470022680431535
193.0,193.0,train,0.0010667048348801658,48.021360298325675,0.7012776995480802
194.0,194.0,train,0.0010014972810283513,42.312175785705705,0.6783789403194502
195.0,195.0,train,0.0012121751659341237,64.27214039036068,0.7466575138373661
196.0,196.0,train,8.616664447879285E-4,33.077038319991765,0.62318349171165
197.0,197.0,train,3.5305617778790303E-4,8.139815845500966,0.3296139555076266
198.0,198.0,train,2.3426099963571106E-4,5.207696301685891,0.23305791838000467
199.0,199.0,train,0.0017865553094145877,96.53731820852613,0.867821891249345
200.0,200.0,train,0.001107592885838862,52.69540688543465,0.7147970346126933
201.0,201.0,train,8.084977581029881E-4,30.325700087964794,0.5997930677400405
202.0,202.0,train,0.0010012243369353962,42.274209931145585,0.6782794926564191
203.0,203.0,train,5.324651222122828E-4,16.86180337314707,0.45289548362158083
204.0,204.0,train,0.001016489045256859,43.32354503336432,0.6837942630265419
205.0,205.0,train,8.11483062246564E-4,30.481278031810522,0.601144046131141
206.0,206.0,train,8.834998477203245E-4,34.526048014541324,0.6323880203586925
207.0,207.0,train,0.0015622468310105752,81.50656924463486,0.829587624055472
208.0,208.0,train,9.467241798540534E-4,38.50763417022131,0.6577933800940355
209.0,209.0,train,6.96940454770334E-4,24.307913906292463,0.5458892718691275
210.0,210.0,train,8.479828749522801E-4,32.34988379391393,0.6172976503378902
211.0,211.0,train,7.033009358019684E-4,24.543426901904517,0.5491491210757701
212.0,212.0,train,7.061733590393276E-4,24.75517739912154,0.5506136040012363
213.0,213.0,train,0.0015958696625395583,85.29404789703378,0.8359555950383634
214.0,214.0,train,0.0011290628950458238,56.06761436669837,0.7216491628998016
215.0,215.0,train,9.201517125864361E-4,36.989278408205806,0.6473369918703336
216.0,216.0,train,0.0011499911024168388,58.00232711488641,0.7281698972474167
217.0,217.0,train,6.170893655658982E-4,20.550394548434177,0.502901985604933
218.0,218.0,train,8.738648159537017E-4,33.94915319379262,0.6283541302970768
219.0,219.0,train,0.001122571378310909,55.05312190086327,0.7195949492536694
220.0,220.0,train,4.907326093030476E-4,14.984555327032398,0.4264129796988564
221.0,221.0,train,1.5360374746756296E-4,3.2197069790835307,0.15969025288508154
222.0,222.0,train,6.367982884254546E-4,21.470998258283295,0.5138762547790088
223.0,223.0,train,0.0017187219061113382,93.37005539552541,0.8572657911564883
224.0,224.0,train,0.0015724268133158628,82.60439681419408,0.8315413154611939
